Gene ID	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	4somites_1 count	4somites_2 count	4somites_3 count	5somites_1 count	5somites_2 count	5somites_3 count	5somites_4 count	6somites_1 count	6somites_2 count	6somites_3 count	6somites_4 count	7somites_1 count	7somites_2 count	7somites_3 count	7somites_4 count	8somites_1 count	8somites_2 count	8somites_3 count	8somites_4 count	9somites_1 count	9somites_2 count	9somites_3 count	9somites_4 count	10somites_1 count	10somites_2 count	10somites_3 count	10somites_4 count	11somites_1 count	11somites_2 count	11somites_3 count	11somites_4 count	12somites_1 count	12somites_2 count	12somites_3 count	12somites_4 count	13somites_1 count	13somites_2 count	13somites_3 count	13somites_4 count	14somites_1 count	14somites_2 count	14somites_3 count	14somites_4 count	15somites_1 count	15somites_2 count	15somites_3 count	15somites_4 count	16somites_1 count	16somites_2 count	16somites_3 count	16somites_4 count	17somites_1 count	17somites_2 count	17somites_3 count	17somites_4 count	18somites_1 count	18somites_2 count	18somites_3 count	18somites_4 count	19somites_1 count	19somites_2 count	19somites_3 count	19somites_4 count	20somites_1 count	20somites_2 count	20somites_3 count	20somites_4 count	ES_21somites_1 count	ES_21somites_2 count	ES_21somites_3 count	ES_21somites_4 count	ES_22somites_1 count	ES_22somites_2 count	ES_22somites_3 count	ES_22somites_4 count	ES_23somites_1 count	ES_23somites_2 count	ES_23somites_3 count	ES_23somites_4 count	ES_24somites_1 count	ES_24somites_2 count	ES_24somites_3 count	ES_24somites_4 count	25somites_1 count	25somites_2 count	25somites_3 count	25somites_4 count	26somites_1 count	26somites_2 count	26somites_3 count	26somites_4 count	27somites_1 count	27somites_2 count	27somites_3 count	27somites_4 count	28somites_1 count	28somites_2 count	28somites_3 count	28somites_4 count	34somites_1 count	34somites_2 count	34somites_3 count	34somites_4 count	35somites_1 count	35somites_2 count	35somites_3 count	35somites_4 count	36somites_1 count	36somites_2 count	36somites_3 count	36somites_4 count	4somites_1 normalised count	4somites_2 normalised count	4somites_3 normalised count	5somites_1 normalised count	5somites_2 normalised count	5somites_3 normalised count	5somites_4 normalised count	6somites_1 normalised count	6somites_2 normalised count	6somites_3 normalised count	6somites_4 normalised count	7somites_1 normalised count	7somites_2 normalised count	7somites_3 normalised count	7somites_4 normalised count	8somites_1 normalised count	8somites_2 normalised count	8somites_3 normalised count	8somites_4 normalised count	9somites_1 normalised count	9somites_2 normalised count	9somites_3 normalised count	9somites_4 normalised count	10somites_1 normalised count	10somites_2 normalised count	10somites_3 normalised count	10somites_4 normalised count	11somites_1 normalised count	11somites_2 normalised count	11somites_3 normalised count	11somites_4 normalised count	12somites_1 normalised count	12somites_2 normalised count	12somites_3 normalised count	12somites_4 normalised count	13somites_1 normalised count	13somites_2 normalised count	13somites_3 normalised count	13somites_4 normalised count	14somites_1 normalised count	14somites_2 normalised count	14somites_3 normalised count	14somites_4 normalised count	15somites_1 normalised count	15somites_2 normalised count	15somites_3 normalised count	15somites_4 normalised count	16somites_1 normalised count	16somites_2 normalised count	16somites_3 normalised count	16somites_4 normalised count	17somites_1 normalised count	17somites_2 normalised count	17somites_3 normalised count	17somites_4 normalised count	18somites_1 normalised count	18somites_2 normalised count	18somites_3 normalised count	18somites_4 normalised count	19somites_1 normalised count	19somites_2 normalised count	19somites_3 normalised count	19somites_4 normalised count	20somites_1 normalised count	20somites_2 normalised count	20somites_3 normalised count	20somites_4 normalised count	ES_21somites_1 normalised count	ES_21somites_2 normalised count	ES_21somites_3 normalised count	ES_21somites_4 normalised count	ES_22somites_1 normalised count	ES_22somites_2 normalised count	ES_22somites_3 normalised count	ES_22somites_4 normalised count	ES_23somites_1 normalised count	ES_23somites_2 normalised count	ES_23somites_3 normalised count	ES_23somites_4 normalised count	ES_24somites_1 normalised count	ES_24somites_2 normalised count	ES_24somites_3 normalised count	ES_24somites_4 normalised count	25somites_1 normalised count	25somites_2 normalised count	25somites_3 normalised count	25somites_4 normalised count	26somites_1 normalised count	26somites_2 normalised count	26somites_3 normalised count	26somites_4 normalised count	27somites_1 normalised count	27somites_2 normalised count	27somites_3 normalised count	27somites_4 normalised count	28somites_1 normalised count	28somites_2 normalised count	28somites_3 normalised count	28somites_4 normalised count	34somites_1 normalised count	34somites_2 normalised count	34somites_3 normalised count	34somites_4 normalised count	35somites_1 normalised count	35somites_2 normalised count	35somites_3 normalised count	35somites_4 normalised count	36somites_1 normalised count	36somites_2 normalised count	36somites_3 normalised count	36somites_4 normalised count
XLOC_027838	NA	NA	NA	3	121897921	121901236	-1	novel	XLOC_027838	XLOC_027838	32	7	4	4	8	7	8	8	7	7	5	1	14	3	4	26	3	1	5	5	6	3	10	6	5	1	5	2	7	4	1	5	8	7	2	8	2	6	6	10	3	7	11	8	16	5	10	1	2	25	3	1	0	11	5	4	5	6	4	3	12	2	3	2	16	9	11	4	3	5	5	3	7	4	4	3	1	7	4	3	3	7	6	5	3	7	9	6	1	4	7	3	4	6	6	4	0	2	5	4	6	2	5	3	2	5	2	0	2	2	3	9.90904210482592	7.08237150562675	4.28482345967703	4.67687730915547	8.69340996333569	7.16464875263541	8.43847200917137	6.7618764704071	3.78263994720232	7.36833385798305	6.0062776303216	1.33202344985681	14.6594196857797	3.11170767736954	2.94087917145646	7.69814007301906	4.7327598225109	1.49179045718348	7.27941517595605	5.7358225450548	6.60297896354018	3.40789695601796	9.81767839277049	6.6940606196227	5.58417370138356	1.01562867410175	5.26448806545718	2.49333872467392	6.84864458079623	3.61479758466424	1.15295967822648	5.4832194870336	7.97838191238179	6.86866731462742	1.88732563145838	8.64141229817088	2.62193634921876	8.49507513858204	7.33422355970378	14.6897149896863	4.6602677552798	7.57990503873931	10.9041997851156	2.75712039270235	5.12633237102662	5.83796996578652	4.35886327464145	2.03153848935867	2.39250463356382	7.8531997998143	4.89693864622734	2.10347700415604	0	6.32188019499847	2.71937282058224	1.97242282663055	1.89276097990794	6.67336800749013	6.89629469728867	4.26206981203912	4.63527010599231	3.56220310138426	5.35966619563455	3.70084766660278	6.87597669895589	3.22471215206368	5.50065393019484	3.92126317527024	3.81938521620792	3.8027906519745	4.04033776538401	3.30053328353982	5.55940537435279	3.88284822808626	2.57020807103786	3.4630300869904	0.950670179046286	5.42159403783584	3.65467652424015	3.03143040929061	3.21047659900008	7.13591394267117	5.42657258571132	5.05680308645578	2.85998181488129	5.78866033846104	8.53201602195559	5.22239151085823	0.968516310635056	3.75995969829762	6.48927453386186	3.23109124919324	4.07214736733641	6.02343776975663	5.7737935838483	4.89279399314022	0	3.0383027584315	7.06867991841459	4.19157454693207	5.71479359558249	1.93310929866112	5.22706443549744	2.69351909233385	2.08588091588765	5.45283856002386	1.83642121974711	0	5.74754858958031	3.54133515818657	5.2231451075713
XLOC_027902	NA	NA	NA	3	127625212	127628299	-1	novel	XLOC_027902	XLOC_027902	6	4	6	3	1	3	7	6	5	4	0	1	3	5	2	11	1	2	3	2	1	5	3	5	3	2	1	4	4	1	5	2	4	4	9	3	1	1	6	4	6	3	3	12	13	5	5	1	1	10	1	0	2	9	12	4	13	3	2	1	10	1	2	1	19	15	18	1	4	7	11	9	6	6	11	3	4	1	5	3	4	7	3	0	1	3	3	6	8	6	6	5	5	7	6	2	1	0	3	2	3	7	7	4	0	5	4	2	0	4	3	1.85794539465486	4.04706943178672	6.42723518951555	3.5076579818666	1.08667624541696	3.07056375112946	7.38366300802495	5.07140735280533	2.70188567657308	4.21047649027603	0	1.33202344985681	3.14130421838136	5.18617946228256	1.47043958572823	3.25690541550806	1.57758660750363	2.98358091436696	4.36764910557363	2.29432901802192	1.10049649392336	5.67982826002993	2.94530351783115	5.57838384968559	3.35050422083014	2.03125734820349	1.05289761309144	4.98667744934784	3.91351118902642	0.903699396166059	5.76479839113238	2.19328779481344	3.9891909561909	3.92495275121567	8.49296534156272	3.24052961181408	1.31096817460938	1.41584585643034	7.33422355970378	5.87588599587453	9.3205355105596	3.24853073088828	2.97387266866789	4.13568058905353	4.16514505145913	5.83796996578652	2.17943163732072	2.03153848935867	1.19625231678191	3.14127991992572	1.63231288207578	0	3.21466780756924	5.17244743227148	6.52649476939738	1.97242282663055	4.92117854776065	3.33668400374507	3.44814734864433	1.42068993734637	3.86272508832693	1.78110155069213	3.5731107970897	1.85042383330139	8.16522233001012	5.37452025343947	9.00107006759156	0.980315793817559	5.09251362161056	5.32390691276431	8.88874308384483	9.90159985061946	4.7652046065881	5.8242723421294	7.06807219535412	3.4630300869904	3.80268071618515	0.774513433976549	4.56834565530018	3.03143040929061	4.28063546533344	7.13591394267117	2.71328629285566	0	0.953327271627095	2.48085443076902	2.84400534065186	5.22239151085823	7.74813048508045	5.63993954744643	5.56223531473874	5.38515208198873	5.09018420917052	7.02734406471607	5.7737935838483	2.44639699657011	1.98592642435965	0	4.24120795104876	2.09578727346603	2.85739679779125	6.76588254531394	7.31789020969642	3.59135878977847	0	5.45283856002386	3.67284243949422	5.33413794798047	0	7.08267031637314	5.2231451075713
XLOC_028003	NA	NA	NA	3	138512903	138514820	-1	novel	XLOC_028003	XLOC_028003	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845234558800888	0	0	0	0	0	0	0.735219792864116	0	0	0	1.45588303519121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72407367432217	0	0	0	0	3.70084766660278	0.429748543684743	0	0	0	1.27312840540264	0	0	2.20035552235988	0	0	0.642552017759465	0	0	0	0	0	0	0	0.904428764285221	0	0	0	0	0	0	0	0.927039219123123	0	1.0180368418341	0	0	0	0	0	0	0	0	0	0	1.79567939488924	0	0	0	0	0	0	0
XLOC_028382	NA	NA	NA	4	41314906	41320474	1	novel	XLOC_028382	XLOC_028382	23	10	5	7	12	4	8	14	14	6	2	7	5	16	12	31	3	7	7	4	9	7	8	13	5	7	11	3	10	8	7	6	6	10	13	4	6	12	4	7	4	10	14	14	32	11	6	7	6	24	7	5	2	16	14	15	23	5	5	12	28	7	8	5	24	23	17	9	8	14	14	6	15	18	9	6	12	13	8	10	6	13	11	11	9	16	8	13	10	15	15	8	9	9	13	9	3	2	12	12	6	7	8	14	12	7	19	3	3	8	9	7.12212401284363	10.1176735794668	5.35602932459629	8.18453529102207	13.0401149450035	4.09408500150595	8.43847200917137	11.8332838232124	7.56527989440464	6.31571473541405	2.40251105212864	9.32416414899767	5.2355070306356	16.5957742793042	8.8226375143694	9.17855162552272	4.7327598225109	10.4425332002843	10.1911812463385	4.58865803604384	9.90446844531027	7.9517595640419	7.85414271421639	14.5037980091825	5.58417370138356	7.10940071871222	11.5818737440058	3.74000808701088	9.78377797256604	7.22959516932847	8.07071774758533	6.57986338444033	5.98378643428634	9.81238187803917	12.2676166044795	4.32070614908544	7.86580904765627	16.9901502771641	4.88948237313586	10.2828004927804	6.21369034037307	10.8284357696276	13.8780724537835	4.82496068722911	10.2526647420532	12.8435339247303	2.61531796478487	14.2207694255107	7.17751390069146	7.53907180782173	11.4261901745305	10.5173850207802	3.21466780756924	9.19546210181596	7.61424389763027	7.39658559986457	8.70670050757654	5.56114000624178	8.62036837161084	17.0482792481565	10.8156302473154	12.4677108548449	14.2924431883588	9.25211916650695	10.3139650484338	8.24093105527386	8.50101061939203	8.82284214435803	10.1850272432211	10.6478138255286	11.3129457430752	6.60106656707964	11.9130115164703	17.4728170263882	5.78296815983519	6.9260601739808	11.4080421485554	10.0686746416951	7.30935304848029	10.1047680309687	6.42095319800016	13.2524116078179	9.94871640713743	11.1249667902027	8.57994544464386	13.2312236307681	7.5840142417383	11.3151816068595	9.68516310635056	14.0998488686161	13.9055882868469	8.61624333118198	9.16233157650693	9.03515665463494	12.509886098338	11.0087864845655	5.95777927307895	3.0383027584315	16.964831804195	12.5747236407962	5.71479359558249	6.76588254531394	8.36330309679591	12.5697557642247	12.5152854953259	7.63397398403341	17.4460015875975	8.00120692197071	8.62132288437046	14.1653406327463	15.6694353227139
XLOC_028451	NA	NA	NA	4	44112616	44118129	1	novel	XLOC_028451	XLOC_028451	35	5	9	7	12	16	11	8	11	12	4	10	11	8	14	25	8	11	6	5	14	9	8	14	5	7	7	6	15	17	15	9	15	22	12	3	7	17	7	13	14	11	14	15	16	7	27	5	10	29	6	7	4	15	19	26	23	7	11	7	29	6	8	13	29	28	15	5	6	12	9	8	7	11	15	12	12	12	4	8	9	9	10	3	10	15	13	7	4	10	9	13	7	10	8	7	6	6	8	7	10	12	12	14	14	16	9	1	4	5	2	10.8380148021533	5.05883678973339	9.64085278427333	8.18453529102207	13.0401149450035	16.3763400060238	11.6028990126106	6.7618764704071	5.94414848846079	12.6314294708281	4.80502210425728	13.3202344985681	11.5181154673983	8.2978871396521	10.2930771000976	7.40205776251833	12.6206928600291	16.4096950290183	8.73529821114727	5.7358225450548	15.4069509149271	10.2236908680539	7.85414271421639	15.6194747791196	5.58417370138356	7.10940071871222	7.37028329164005	7.48001617402176	14.6756669588491	15.362889734823	17.2943951733971	9.86979507666049	14.9594660857159	21.5872401316862	11.3239537887503	3.24052961181408	9.17677722226565	24.0693795593158	8.55659415298775	19.0966294865922	21.7479161913057	11.9112793465903	13.8780724537835	5.16960073631691	5.12633237102662	8.17315795210112	11.7689308415319	10.1576924467933	11.9625231678191	9.10971176778459	9.79387729245467	14.7243390290923	6.42933561513849	8.62074572045247	10.3336167182125	12.8207483730986	8.70670050757654	7.78559600873849	18.9648104175438	9.94482956142461	11.2019027561481	10.6866093041528	14.2924431883588	24.0555098329181	12.4627077668576	10.0324378064204	7.50089172299297	4.9015789690878	7.63877043241584	9.12669756473881	7.27260797769123	8.80142208943952	5.55940537435279	10.6778326272372	9.63828026639198	13.8521203479616	11.4080421485554	9.29416120771858	3.65467652424015	8.08381442477496	9.63142979700023	9.17474649772007	9.04428764285221	3.03408185187347	9.53327271627095	12.4042721538451	12.3240231428247	6.09279009600127	3.87406524254022	9.39989924574405	8.34335297210811	14.0013954131707	7.12625789283872	10.0390629495944	7.69839144513106	8.56238948799539	11.9155585461579	9.1149082752945	11.3098878694633	7.33525545713111	9.52465599263749	11.5986557919667	12.5449546451939	12.5697557642247	14.6011664112135	17.4490833920764	8.26389548886199	2.66706897399024	11.4950971791606	8.85333789546642	3.48209673838087
XLOC_028459	NA	NA	NA	4	44712326	44715872	1	novel	XLOC_028459	XLOC_028459	16	6	11	2	10	10	14	14	22	16	15	7	13	9	16	52	12	13	7	13	19	17	25	2	13	19	15	17	23	24	12	17	13	21	14	6	19	9	12	15	6	24	15	49	51	23	32	9	12	65	12	6	13	30	31	38	48	13	10	13	53	13	8	11	48	66	28	20	10	25	21	19	24	34	28	13	24	28	25	14	23	21	24	16	14	18	15	35	19	14	21	14	11	17	11	15	7	8	7	17	14	13	16	19	15	24	20	8	2	4	5	4.95452105241296	6.07060414768007	11.7832645141118	2.33843865457774	10.8667624541696	10.2352125037649	14.7673260160499	11.8332838232124	11.8882969769216	16.8419059611041	18.0188328909648	9.32416414899767	13.6123182796525	9.33512303210861	11.7635166858259	15.3962801460381	18.9310392900436	19.3932759433852	10.1911812463385	14.9131386171425	20.9094333845439	19.3114160841018	24.5441959819262	2.23135353987423	14.5188516235973	19.2969448079332	15.7934641963715	21.1933791597283	22.5026893369019	21.6887855079854	13.8355161387177	18.6429462559143	12.9648706076204	20.6060019438823	13.2112794202087	6.48105922362816	24.9083953175782	12.7426127078731	14.6684471194076	22.0345724845295	9.3205355105596	25.9882458471062	14.8693633433395	16.8873624053019	16.3401844326473	26.854661842618	13.9483624788526	18.283846404228	14.3550278013829	20.4183194795172	19.5877545849093	12.6208620249363	20.8953407492001	17.2414914409049	16.8601114876099	18.7380168529902	18.1705054071163	14.4589640162286	17.2407367432217	18.4689691855028	20.4724429681327	23.1543201589977	14.2924431883588	20.3546621663153	20.6279300968677	23.6478891151337	14.0016645495869	19.6063158763512	12.7312840540264	19.0139532598725	16.9694186146129	20.9033774624189	19.0608184263524	33.0042099387332	17.991456497265	15.0064637102917	22.8160842971109	21.6863761513434	22.8417282765009	14.1466752433562	24.6136539256673	21.4077418280135	21.7062903428453	16.1817698766585	13.3465818027793	14.8851265846141	14.2200267032593	30.4639504800064	18.4018099020661	13.1598589440417	19.4678236015856	15.0784258295685	11.1984052601751	17.0664070143104	10.5852882370552	18.3479774742758	13.9014849705176	12.153211033726	9.89615188578043	17.8141918244613	13.3345183896925	12.5652104412973	16.7266061935918	17.0589542514477	15.6441068691574	26.1736250881145	18.3642121974711	21.3365517919219	5.74754858958031	7.08267031637314	8.70524184595216
XLOC_029420	NA	NA	NA	4	143299675	143312747	1	novel	XLOC_029420	XLOC_029420	36	14	13	5	17	4	4	11	20	9	7	7	4	7	15	22	7	9	2	3	3	4	6	8	5	5	5	4	10	12	13	3	12	13	14	6	2	2	4	7	5	15	15	54	55	15	50	6	12	29	7	13	24	87	76	81	79	20	16	16	81	35	23	28	65	62	49	16	9	18	15	12	17	16	35	19	20	23	17	32	10	12	35	14	21	27	15	25	14	16	11	7	21	10	10	16	16	15	15	8	18	19	26	20	27	27	45	16	12	14	18	11.1476723679292	14.1647430112535	13.9256762439504	5.84609663644434	18.4734961720883	4.09408500150595	4.21923600458569	9.29758014680977	10.8075427062923	9.47357210312107	8.40878868245024	9.32416414899767	4.18840562450848	7.26065124719559	11.0282968929617	6.51381083101613	11.0431062525254	13.4261141146513	2.91176607038242	3.44149352703288	3.30148948177009	4.54386260802394	5.89060703566229	8.92541415949694	5.58417370138356	5.07814337050873	5.26448806545718	4.98667744934784	9.78377797256604	10.8443927539927	14.9884758169442	3.28993169222016	11.9675728685727	12.7560964414509	13.2112794202087	6.48105922362816	2.62193634921876	2.83169171286068	4.88948237313586	10.2828004927804	7.76711292546634	16.2426536544414	14.8693633433395	18.6105626507409	17.621767525404	17.5139098973596	21.7943163732072	12.189230936152	14.3550278013829	9.10971176778459	11.4261901745305	27.3452010540286	38.5760136908309	50.0003251786243	41.3344668728501	39.9415622392687	29.9056234825455	22.2445600249671	27.5851787891547	22.731038997542	31.2880732154481	62.3385542742245	41.0907741665315	51.8118673324389	27.9336553395083	22.2146837142165	24.502912961777	15.6850527010809	11.4581556486238	13.6900463471082	12.121013296152	13.2021331341593	13.5014130519996	15.5313929123451	22.4893206215813	21.9325238842725	19.0134035809257	17.8138089814606	15.5323752280206	32.3352576990998	10.7015886633336	12.2329953302934	31.6550067499827	14.1590486420762	20.019872704169	22.3276898769212	14.2200267032593	21.759964628576	13.5592283488908	15.0398387931905	10.1974314103544	7.53921291478423	21.3787736785162	10.0390629495944	9.62298930641383	19.5711759725609	31.7748227897544	22.7872706882362	21.2060397552438	8.38314909386413	17.1443807867475	18.3645383372807	27.1807350645867	17.9567939488924	28.1593923644832	29.4453282241289	41.31947744431	42.6731035838438	34.4852915374818	24.789346107306	31.3388706454278
XLOC_029551	NA	NA	NA	4	150249377	150252499	1	novel	XLOC_029551	XLOC_029551	17	8	9	8	3	5	5	6	13	12	7	4	7	12	9	36	5	8	6	9	13	10	11	8	5	15	9	6	8	8	7	3	12	10	12	8	6	9	7	5	11	9	11	41	41	6	28	3	11	23	6	2	8	23	27	27	35	7	4	12	19	3	2	6	29	21	14	9	14	12	16	7	15	12	17	6	10	11	9	12	7	7	17	17	8	8	7	13	13	6	12	11	5	7	5	8	7	6	3	3	3	5	4	3	9	7	9	3	1	1	2	5.26417861818877	8.09413886357343	9.64085278427333	9.35375461831094	3.26002873625088	5.11760625188244	5.27404500573211	5.07140735280533	7.02490275909002	12.6314294708281	8.40878868245024	5.32809379942724	7.32970984288983	12.4468307094781	6.61697813577705	10.6589631780264	7.88793303751817	11.9343236574678	8.73529821114727	10.3244805810986	14.3064544210037	11.3596565200599	10.7994462320475	8.92541415949694	5.58417370138356	15.2344301115262	9.47607851782292	7.48001617402176	7.82702237805283	7.22959516932847	8.07071774758533	3.28993169222016	11.9675728685727	9.81238187803917	11.3239537887503	8.64141229817088	7.86580904765627	12.7426127078731	8.55659415298775	7.34485749484316	17.0876484360259	9.74559219266483	10.9041997851156	14.1302420125996	13.1362267007557	7.00556395894382	12.204817168996	6.09461546807601	13.158775484601	7.22494381582915	9.79387729245467	4.20695400831208	12.858671230277	13.2184767713604	14.6846132311441	13.3138540797562	13.2493268593556	7.78559600873849	6.89629469728867	17.0482792481565	7.33917766782116	5.34330465207639	3.5731107970897	11.1025429998083	12.4627077668576	7.52432835481526	7.00083227479343	8.82284214435803	17.823797675637	9.12669756473881	12.9290808492288	7.70124432825958	11.9130115164703	11.6485446842588	10.9233843019109	6.9260601739808	9.50670179046286	8.51964777374203	8.22302217954033	12.1257216371624	7.49111206433352	7.13591394267117	15.3752889928488	17.1931304939497	7.62661817301676	6.61561181538405	6.63601246152101	11.3151816068595	12.5907120382557	5.63993954744643	11.1244706294775	11.8473345803752	5.09018420917052	7.02734406471607	4.81149465320691	9.78558798628044	13.9014849705176	9.1149082752945	4.24120795104876	3.14368091019905	2.85739679779125	4.83277324665281	4.18165154839796	2.69351909233385	9.38646412149441	7.63397398403341	8.26389548886199	8.00120692197071	2.87377429479015	1.77066757909328	3.48209673838087
XLOC_029671	NA	NA	NA	4	6474841	6494256	-1	novel	XLOC_029671	XLOC_029671	51	6	25	9	14	10	13	16	24	11	8	6	12	12	20	38	5	3	4	14	8	12	13	7	2	11	8	4	12	7	11	5	12	9	15	11	6	6	11	7	5	5	9	19	19	8	11	3	8	21	4	4	2	7	8	5	20	9	3	3	12	9	5	3	20	7	6	2	3	6	6	3	11	2	10	5	6	4	4	3	3	5	6	4	2	2	1	10	7	3	5	3	5	2	4	2	1	5	1	1	0	2	3	0	3	1	1	0	0	0	0	15.7925358545663	6.07060414768007	26.7801466229815	10.5229739455998	15.2134674358375	10.2352125037649	13.7125170149035	13.5237529408142	12.9690512475508	11.5788103482591	9.61004420851456	7.99214069914086	12.5652168735254	12.4468307094781	14.7043958572823	11.2511277990279	7.88793303751817	4.47537137155043	5.82353214076484	16.0603031261534	8.80397195138691	13.6315878240718	12.7629819106016	7.80973738955982	2.23366948055342	11.1719154151192	8.42318090473148	4.98667744934784	11.7405335670793	6.32589577316241	12.6825564604912	5.4832194870336	11.9675728685727	8.83114369023525	14.1549422359379	11.881941909985	7.86580904765627	8.49507513858204	13.4460765261236	10.2828004927804	7.76711292546634	5.41421788481379	8.92161800600368	6.54816093266808	6.08751969059411	9.34075194525843	4.79474960210559	6.09461546807601	9.57001853425528	6.59668783184401	6.52925152830312	8.41390801662417	3.21466780756924	4.02301466954448	4.35099651293158	2.46552853328819	7.57104391963178	10.0100520112352	5.1722210229665	4.26206981203912	4.63527010599231	16.0299139562292	8.93277699272424	5.55127149990417	8.59497087369486	2.50810945160509	3.00035668919719	1.96063158763512	3.81938521620792	4.56334878236941	4.84840531846082	3.30053328353982	8.73620844541152	1.94142411404313	6.42552017759465	5.77171681165067	5.70402107427772	3.09805373590619	3.65467652424015	3.03143040929061	3.21047659900008	5.09708138762226	5.42657258571132	4.04544246916463	1.90665454325419	1.65390295384601	0.948001780217288	8.70398585143039	6.77961417444539	2.81996977372322	4.63519609561562	3.23109124919324	5.09018420917052	2.00781258991888	3.84919572256553	2.44639699657011	1.98592642435965	7.59575689607875	1.41373598368292	1.04789363673302	0	1.93310929866112	3.13623866129847	0	3.12882137383147	1.09056771200477	0.918210609873555	0	0	0	0
XLOC_029682	NA	NA	NA	4	8642287	8647455	-1	novel	XLOC_029682	XLOC_029682	33	8	6	4	6	9	5	6	6	5	6	2	10	3	7	25	4	7	3	8	3	7	8	4	1	6	7	2	2	8	9	6	15	8	10	7	2	5	7	7	5	6	14	8	15	7	11	3	3	17	2	8	6	34	23	27	26	8	6	14	52	2	6	11	30	30	15	4	4	7	9	8	10	11	18	8	10	15	10	14	11	8	12	6	12	21	11	8	6	7	13	9	13	7	10	7	8	3	8	14	12	24	16	13	25	14	25	6	8	11	8	10.2186996706017	8.09413886357343	6.42723518951555	4.67687730915547	6.52005747250177	9.21169125338839	5.27404500573211	5.07140735280533	3.2422628118877	5.26309561284504	7.20753315638592	2.66404689971362	10.4710140612712	3.11170767736954	5.14653855004881	7.40205776251833	6.31034643001454	10.4425332002843	4.36764910557363	9.17731607208768	3.30148948177009	7.9517595640419	7.85414271421639	4.46270707974847	1.11683474027671	6.09377204461048	7.37028329164005	2.49333872467392	1.95675559451321	7.22959516932847	10.3766371040383	6.57986338444033	14.9594660857159	7.84990550243134	9.43662815729191	7.56123576089952	2.62193634921876	7.0792292821517	8.55659415298775	10.2828004927804	7.76711292546634	6.49706146177655	13.8780724537835	2.75712039270235	4.80593659783745	8.17315795210112	4.79474960210559	6.09461546807601	3.58875695034573	5.34017586387372	3.26462576415156	16.8278160332483	9.64400342270773	19.5403569663589	12.5091149746783	13.3138540797562	9.84235709552131	8.89782400998684	10.344442045933	19.8896591228492	20.0861704593	3.56220310138426	10.7193323912691	20.3546621663153	12.8924563105423	10.7490405068789	7.50089172299297	3.92126317527024	5.09251362161056	5.32390691276431	7.27260797769123	8.80142208943952	7.94200767764684	10.6778326272372	11.5659363196704	9.23474689864107	9.50670179046286	11.6177015096482	9.13669131060036	14.1466752433562	11.771747529667	8.15533022019562	10.8531451714226	6.06816370374694	11.4399272595251	17.3659810153831	10.4280195823902	6.96318868114431	5.81109786381034	6.57992947202084	12.0515098486006	9.69327374757972	13.2344789438433	7.02734406471607	9.62298930641383	8.56238948799539	15.8874113948772	4.55745413764725	11.3098878694633	14.6705109142622	11.429587191165	23.1973115839335	16.7266061935918	11.67191606678	26.0735114485956	15.2679479680668	22.9552652468389	16.0024138439414	22.9901943583212	19.4773433700261	13.9283869535235
